Meeting,Segment,Word_Count,Excerpt,Compound,Positive_Pct,Negative_Pct,Neutral_Pct,Valence,Intensity,Polarity,Subjectivity,Dom_Emotion,Joy,Trust,Fear,Surprise,Sadness,Disgust,Anger,Anticipation
M6: Mental Health Identity,42,105,I want to give permission to everybody here to be able to ask questions on the sheet or not on...,0.9863,0.306,0.0,0.694,Positive,Strong,0.1595,0.5179,Joy,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.3333
M6: Mental Health Identity,43,221,"Honestly, I'm kind of curious about like, because this is something that I've been talking about a lot in therapy...",0.9867,0.205,0.036,0.759,Positive,Strong,0.1148,0.5003,Joy,0.1765,0.1765,0.1176,0.0588,0.1765,0.0588,0.1176,0.1176
M6: Mental Health Identity,44,97,I don't think I really necessarily have I do like to let people know. But I don't always say it...,0.9253,0.167,0.027,0.807,Positive,Strong,0.0571,0.4861,Sadness,0.2,0.2,0.0,0.0,0.4,0.0,0.2,0.0
M6: Mental Health Identity,45,158,"Yeah. Basically, I do the same thing. I usually don't tell people, but then when something Weird happens like, oh...",0.9587,0.147,0.046,0.807,Positive,Strong,-0.0275,0.4967,Anticipation,0.0,0.1429,0.1429,0.0,0.1429,0.1429,0.1429,0.2857
M6: Mental Health Identity,46,111,I kind of do the same thing where I wait till something happens. There is a period in my life...,-0.0211,0.016,0.025,0.959,Neutral,Neutral,-0.0143,0.5232,Trust,0.2727,0.3636,0.0,0.0,0.0,0.1818,0.0,0.1818
M6: Mental Health Identity,47,47,"For me at least, it depends on the, I guess, how difficult masking would be in a given situation. Like...",0.836,0.275,0.153,0.572,Positive,Strong,-0.1321,0.6583,Fear,0.0,0.2,0.4,0.2,0.2,0.0,0.0,0.0
M6: Mental Health Identity,48,75,"So then I might, I mean, I have on my resume that I am someone with autism and I'm specifically...",0.7556,0.125,0.048,0.827,Positive,Strong,-0.1752,0.6812,Fear,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
M6: Mental Health Identity,49,58,"I go back and forth on this because I'm not out in the workplace, but I like also like mainly...",0.9186,0.194,0.0,0.806,Positive,Strong,0.0833,0.1667,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M6: Mental Health Identity,50,35,I remember that I needed to do video meetings Time I glued some cocoa lines in the near the camera....,0.1428,0.074,0.059,0.867,Positive,Mild,-0.2,0.7,Disgust,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
M6: Mental Health Identity,51,20,"Zoom hack right? Because you had a camera and it's simulating eye contact, but you're not actually looking at somebody.",0.0,0.0,0.0,1.0,Neutral,Neutral,0.1429,0.3179,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M6: Mental Health Identity,52,72,"I actually had a question earlier when talking about friendships and how they felt, what you mentioned specifically about the...",-0.8702,0.136,0.24,0.624,Negative,Strong,0.0533,0.5922,Trust,0.2051,0.2308,0.0769,0.1026,0.1026,0.0769,0.0769,0.1282
M6: Mental Health Identity,53,132,"I think a good example of that is like, you know, like, am I, you know, like I am having...",0.9648,0.163,0.02,0.816,Positive,Strong,0.3169,0.6252,Joy,0.4118,0.4118,0.0,0.0588,0.0,0.0,0.0,0.1176
M6: Mental Health Identity,54,131,"Yeah, like, like a number of years after that, we used to hang out all the time. Same thing with,...",0.9084,0.122,0.029,0.849,Positive,Strong,0.1186,0.4845,Joy,0.2353,0.2353,0.0588,0.0,0.1176,0.0588,0.0588,0.2353
M6: Mental Health Identity,55,81,"So it makes me think of this question about, do you currently do to engage in self-care and promote mental...",0.9486,0.24,0.052,0.708,Positive,Strong,0.0813,0.4706,Sadness,0.0,0.1667,0.1667,0.1667,0.3333,0.0,0.1667,0.0
M6: Mental Health Identity,56,61,"It's kind of silly. I like to go on a long walk Like a loan, which I don't know, I...",0.8543,0.182,0.082,0.736,Positive,Strong,-0.0125,0.5938,Joy,0.3333,0.2222,0.1111,0.0,0.1111,0.0,0.0,0.2222
M6: Mental Health Identity,57,202,"To like, really feel like I'm like, maybe the first hour I'm sulking and I'm like thinking about how miserable...",0.9957,0.294,0.064,0.641,Positive,Strong,0.2085,0.5151,Anger,0.1333,0.1667,0.1333,0.0667,0.1333,0.0667,0.2,0.1
M6: Mental Health Identity,58,49,"If I could just briefly, like, I do a similar thing, I just kind of wanted to briefly confirm because...",0.9382,0.361,0.083,0.556,Positive,Strong,0.29,0.5567,Joy,0.3077,0.3077,0.0769,0.1538,0.0,0.0,0.0,0.1538
M6: Mental Health Identity,59,311,"Do is taking care of myself, like physical self-care. Because there is. It's really hard for me to just brush...",0.9979,0.239,0.037,0.724,Positive,Strong,0.2022,0.4838,Trust,0.1667,0.2222,0.0833,0.1111,0.0833,0.0833,0.0833,0.1667
M6: Mental Health Identity,60,218,"That reminded me I have an app. It's kind of silly, but it's called Finch. And it's like it has...",0.9975,0.301,0.035,0.664,Positive,Strong,0.0973,0.6238,Joy,0.3478,0.2609,0.0435,0.087,0.087,0.0,0.087,0.087
M6: Mental Health Identity,61,19,"Yes, it's like that. It's like for yourself. Sort of. Which is kinda cool. Yeah, exactly. That one's fun.",0.9174,0.535,0.0,0.465,Positive,Strong,0.3,0.3667,Joy,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
M6: Mental Health Identity,62,82,"I will say I had my partner downloaded and it really overwhelmed him because he was like, he has ADHD....",0.9856,0.353,0.021,0.626,Positive,Strong,0.1514,0.6676,Joy,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
M6: Mental Health Identity,63,46,"Depending on being around people, you know, when I'm by myself, I tend to get depressed and I start to...",-0.5571,0.052,0.121,0.827,Negative,Moderate,-0.4,1.0,Fear,0.125,0.125,0.25,0.0,0.125,0.0,0.125,0.25
M6: Mental Health Identity,64,75,"It's so exciting to do in general. Anything like tomorrow, I'm going to be going up north to seminars to...",0.9531,0.22,0.0,0.78,Positive,Strong,0.19,0.4,Anticipation,0.1667,0.1667,0.0,0.1667,0.1667,0.0,0.0,0.3333
M6: Mental Health Identity,65,129,I feel like that's one that I always I want to engage with is like volunteer work and like helping...,0.9801,0.269,0.056,0.674,Positive,Strong,0.0121,0.5875,Joy,0.1875,0.1875,0.125,0.0625,0.0625,0.125,0.125,0.125
M6: Mental Health Identity,66,45,Because he's got the reason why I'm doing this is because when he had a fall back in November and...,-0.4215,0.0,0.06,0.94,Negative,Moderate,0.0,0.0,Sadness,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.25
M6: Mental Health Identity,67,27,"So since he can't do him by himself as easily anymore, he kind of needs someone who's kind of capable...",0.5729,0.158,0.0,0.842,Positive,Moderate,0.3356,0.6644,Joy,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
M6: Mental Health Identity,68,122,"This question here at the bottom of the first section here, just how do you how do you cope? And,...",0.8998,0.147,0.056,0.797,Positive,Strong,0.3765,0.5313,Trust,0.2667,0.3333,0.0,0.1333,0.0667,0.0,0.0,0.2
M6: Mental Health Identity,69,130,"As I said, I usually pick my nails when I'm anxious, especially during exams. So it's, it's really hard to...",0.8394,0.128,0.074,0.798,Positive,Strong,-0.131,0.6845,Fear,0.087,0.087,0.1739,0.1304,0.1304,0.087,0.1304,0.1739
M6: Mental Health Identity,70,86,"The food and eat things that are not as healthy, like, oh, I don't care. Just gonna eat a lot...",-0.2151,0.08,0.12,0.799,Negative,Mild,0.12,0.4933,Trust,0.1429,0.1786,0.1071,0.0714,0.1071,0.1071,0.1429,0.1429
M6: Mental Health Identity,71,35,I cannot sleep or stay awake until a plate. I've never been someone that stays up until 2 a.m.. Like...,0.1901,0.049,0.0,0.951,Positive,Mild,0.5,0.5,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M6: Mental Health Identity,72,155,Because me and my family always had this habit to go to bed at 9 p.m.. So like being awake...,0.9608,0.217,0.126,0.657,Positive,Strong,0.0369,0.5995,Trust,0.1724,0.2414,0.069,0.1034,0.069,0.0345,0.1034,0.2069
M6: Mental Health Identity,73,71,"I have an unhealthy coping mechanism of picking my skin when I'm stressed, like when there's midterms or finals or...",-0.8399,0.09,0.182,0.728,Negative,Strong,0.0714,0.4,Trust,0.0909,0.2727,0.2727,0.0,0.0909,0.0909,0.1818,0.0
M6: Mental Health Identity,74,40,"It's like not still not good for the health. And when it comes to healthy things, it's just mostly getting...",0.887,0.262,0.0,0.738,Positive,Strong,0.3125,0.625,Joy,0.4286,0.2857,0.0,0.1429,0.0,0.0,0.0,0.1429
M6: Mental Health Identity,75,118,I've actually given myself migraines over enough stress and anxieties. If I if there's something that's really stressing me out...,-0.4491,0.064,0.111,0.825,Negative,Moderate,0.0848,0.2992,Anticipation,0.129,0.1613,0.129,0.0645,0.0968,0.0323,0.1613,0.2258
M6: Mental Health Identity,76,101,"So I know we won't have time to get through all the questions, but I wanted to like just in...",0.8782,0.094,0.0,0.906,Positive,Strong,0.1597,0.4227,Trust,0.0,0.3333,0.0,0.3333,0.0,0.0,0.0,0.3333
M6: Mental Health Identity,77,74,"In my case, I don't think having a different race or ethnicity affect my relationships. I just talk with people,...",0.6322,0.116,0.054,0.83,Positive,Strong,-0.0214,0.5476,Trust,0.2,0.4,0.2,0.0,0.2,0.0,0.0,0.0
M6: Mental Health Identity,78,137,So it's kind of hard. And this kind of thing happens sometimes. I feel like in the end of the...,0.3336,0.075,0.059,0.865,Positive,Moderate,0.0847,0.516,Sadness,0.1053,0.1053,0.1579,0.0526,0.2105,0.1053,0.1579,0.1053
M6: Mental Health Identity,79,86,"For me, honestly, being autistic is one of the biggest parts of my self or identity that kind of affects...",0.7783,0.089,0.015,0.896,Positive,Strong,0.1647,0.6647,Joy,0.4444,0.4444,0.0,0.0,0.0,0.1111,0.0,0.0
M6: Mental Health Identity,80,258,"I think I'm bisexual. And I came out at the very end of college. And it really, I really went...",0.997,0.266,0.047,0.687,Positive,Strong,0.0141,0.4638,Anticipation,0.125,0.125,0.0417,0.125,0.0833,0.1667,0.0417,0.2917
M6: Mental Health Identity,81,273,"And like the places I've been like in the last like ten years or so, it's definitely felt like it's...",0.9968,0.256,0.035,0.709,Positive,Strong,0.1032,0.452,Anticipation,0.1818,0.1818,0.0455,0.0909,0.1364,0.0455,0.0909,0.2273
M6: Mental Health Identity,82,180,"And so then it feels extra different sometimes. But I found that if people can sort of, if they, it's...",0.9896,0.206,0.025,0.769,Positive,Strong,0.1149,0.5619,Trust,0.25,0.35,0.1,0.1,0.0,0.0,0.1,0.1
M6: Mental Health Identity,83,20,"Nick, do you have any thoughts on that or. It's totally fine if you don't have any thoughts as well.",0.4927,0.189,0.0,0.811,Positive,Moderate,0.4167,0.5,Anticipation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
M6: Mental Health Identity,84,24,I don't really have any thoughts on that myself. I find it's interesting. I just don't know what to think...,0.5994,0.182,0.0,0.818,Positive,Moderate,0.35,0.35,Anticipation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
M6: Mental Health Identity,85,76,"I mean, something you said, just like your autistic identity being kind of your maybe one of your primary ways...",0.5434,0.057,0.0,0.943,Positive,Moderate,0.2323,0.5865,Joy,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
M6: Mental Health Identity,86,109,"I feel like autistic nature is a large part of it. Definitely. Because since it's kind of a behavioral thing,...",0.9276,0.14,0.0,0.86,Positive,Strong,0.0979,0.5305,Joy,0.375,0.375,0.125,0.0,0.0,0.0,0.125,0.0
M6: Mental Health Identity,87,171,"Yeah, I agree. Autism is just kind of baked in there. Where, yeah, where I've always kind of felt like...",0.9394,0.12,0.026,0.853,Positive,Strong,0.2043,0.5611,Trust,0.3333,0.3889,0.0556,0.0,0.0556,0.0,0.1111,0.0556
M6: Mental Health Identity,88,134,"It's funny because I mean, my whole identity, my whole life was not autistic. And then in the last year,...",0.9851,0.208,0.01,0.782,Positive,Strong,0.0052,0.5114,Anticipation,0.0667,0.2667,0.2,0.0,0.0667,0.0667,0.0,0.3333
M6: Mental Health Identity,89,39,"So from like 2008 until 2011, I went through kind of like a depression and anger phase because I knew...",-0.2002,0.172,0.168,0.66,Negative,Mild,0.2,0.5667,Joy,0.3,0.3,0.0,0.1,0.1,0.0,0.1,0.1
M6: Mental Health Identity,90,38,"That's like exactly like, I feel like it had to like build to a point where I was like, so...",0.8241,0.326,0.124,0.55,Positive,Strong,-0.1125,0.175,Fear,0.0,0.1429,0.2857,0.0,0.1429,0.0,0.1429,0.2857
M6: Mental Health Identity,91,40,"And kind of maybe redefine or kind of rebuild yourself around that. Yeah. And kind of make, I guess, a...",0.6486,0.145,0.0,0.855,Positive,Strong,0.3,0.7208,Joy,0.375,0.375,0.0,0.125,0.0,0.0,0.0,0.125
M6: Mental Health Identity,92,47,"Yeah. And which is why whenever I find out like anyone else has autism, like I feel like I kind...",-0.0829,0.165,0.171,0.664,Negative,Mild,-0.025,0.4562,Anger,0.1429,0.1429,0.1429,0.1429,0.1429,0.0,0.2857,0.0
M6: Mental Health Identity,93,18,"Yeah. I like asking people when they found out, but I also know it can be sensitive. Yeah.",0.631,0.291,0.0,0.709,Positive,Strong,0.1,0.9,Joy,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
M6: Mental Health Identity,94,67,"Me, I what happened is that one day I was just doing a high school project during Covid, and it...",0.802,0.127,0.0,0.873,Positive,Strong,-0.0133,0.3133,Trust,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
M6: Mental Health Identity,95,56,"A senior in high school and I'm like, why are you dropping this now? And I didn't really know much...",0.7096,0.115,0.0,0.885,Positive,Strong,0.36,0.4733,Trust,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.0
M6: Mental Health Identity,96,56,"Awesome. Well, we are out of time here, but thank you. So much. This is just really helpful to get...",0.9649,0.33,0.049,0.621,Positive,Strong,0.2469,0.4344,Joy,0.375,0.25,0.125,0.0,0.0,0.0,0.0,0.25
M6: Mental Health Identity,97,41,Which is why I don't really mind a whole lot given my own experience. Because if it helps you help...,-0.128,0.111,0.078,0.811,Negative,Mild,0.2153,0.4333,Fear,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
M6: Mental Health Identity,98,52,"Well, awesome. And again, we won't meet next week. But we and I forgot to mention that Sophie had a...",0.9269,0.268,0.045,0.687,Positive,Strong,0.35,0.35,Fear,0.0,0.0,0.3333,0.0,0.3333,0.0,0.3333,0.0
